cluster_labels,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,credit_utilization_ratio,effective_utilization,payment_to_balance_ratio,payment_coverage,min_payment_ratio,revolver_flag,payment_type,net_cash_flow,spending_sustainability,months_to_payoff,cash_advance_dependency,ca_vs_purchase_freq_ratio,total_activity,avg_purchase_size,purchase_size_category,debt_to_limit,payment_capacity,financial_stress,monthly_purchases,monthly_payments,purchases_per_tenure_month,payment_risk_score,customer_value_score
4,C10011,1293.124939,1.0,920.12,0.0,920.12,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1200.0,1083.301007,2172.697765,0.0,12.0,1.0776041158333334,1.8443707825000002,0.8370915159374732,1.1760693579555324,0.4983678156378838,1,Below_Minimum,163.18100700000002,1.1760693579555324,1.1925885253743014,0.0,0.0,1.0,70.77846153846154,Small,1.0776041158333334,-93.12493900000004,2.888185586666667,76.67666666666666,90.27508391666667,1.0,72.328123475,379.686124451
4,C10012,630.794744,0.818182,1492.18,1492.18,0.0,0.0,0.25,0.25,0.0,0.0,0.0,6.0,2000.0,705.618627,155.549069,0.0,12.0,0.315397372,1.061487372,1.116847890396505,0.47256099532541285,4.507331991862563,1,Above_Minimum,-786.5613730000001,0.47256099532541285,0.8926947576772556,0.0,0.0,0.25,213.16857142857143,Medium,0.315397372,1369.205256,0.39317190650000006,124.34833333333334,58.80155224999999,0.5,51.28010116,602.5491526960001
4,C10013,1516.92862,1.0,3217.99,2500.23,717.76,0.0,1.0,0.25,0.916667,0.0,0.0,26.0,3000.0,608.263689,490.207013,0.25,12.0,0.5056428733333334,1.5783062066666664,0.40071956018590654,0.18896103715761778,1.2383041628112912,1,Minimum_Payer,-2609.726311,0.18896103715761778,2.4897735535327463,0.0,0.0,1.0,119.1848148148148,Medium,0.5056428733333334,1483.07138,0.6690452109999999,268.1658333333333,50.68864075,2.1666666666666665,45.1692862,1300.8483575799999
4,C10014,921.693369,1.0,2137.93,419.96,1717.97,0.0,0.75,0.166667,0.75,0.0,0.0,26.0,7500.0,1655.891435,251.137986,0.083333,12.0,0.12289244919999999,0.4079497825333333,1.794628086245627,0.7741681284567518,6.56740168853415,1,Above_Minimum,-482.03856499999983,0.7741681284567518,0.5562786731407058,0.0,0.0,0.75,79.18259259259258,Small,0.12289244919999999,6578.306631,0.156377514,178.16083333333333,137.99095291666666,2.1666666666666665,40.353453476,863.4672403210001
0,C10015,2772.772734,1.0,0.0,0.0,0.0,346.81139,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,805.647974,989.962866,0.0,12.0,0.9242575780000001,0.9242575780000001,0.29045204898174615,805.647974,0.8129951198393341,1,Minimum_Payer,805.647974,2.316335799123772,3.437401225035495,0.9971248785153356,8.3333,0.083333,0.0,,0.9242575780000001,227.22726599999987,1.2542452,0.0,67.13733116666667,0.0,87.67022491030671,42.295524106
4,C10016,6886.213231,1.0,1611.7,0.0,1611.7,2301.491267,0.5,0.0,0.5,0.166667,4.0,11.0,8000.0,1993.439277,2109.90649,0.0,12.0,0.860776653875,1.062239153875,0.28944062135717546,1.236088098840454,0.9443522422445155,1,Minimum_Payer,381.7392769999999,0.5092850964658799,3.45270638741036,0.587986408943158,0.3267980392156863,0.666667,134.30833333333334,Medium,0.860776653875,1113.7867690000003,1.124514965125,134.30833333333334,166.11993975,0.9166666666666666,77.58302779511315,821.7304824290002
0,C10017,2072.074354,0.875,0.0,0.0,0.0,2784.274703,0.0,0.0,0.0,0.25,3.0,0.0,3000.0,391.974562,376.579631,0.0,8.0,0.6906914513333333,0.6906914513333333,0.1890788727590424,391.974562,1.0381242255093999,1,Minimum_Payer,391.974562,0.14073102433228826,5.27279512305939,0.9996409689863184,25.0,0.25,0.0,,0.6906914513333333,927.9256460000001,0.8162179949999999,0.0,48.99682025,0.0,81.96356291972637,157.86240433600003
1,C10018,41.089489,0.454545,519.0,0.0,519.0,0.0,0.416667,0.0,0.333333,0.0,0.0,8.0,2500.0,254.590662,73.203221,0.25,12.0,0.0164357956,0.22403579559999998,6.048794320121112,0.48959742692307695,3.4309920589565785,1,Above_Minimum,-264.409338,0.48959742692307695,0.16076287247145202,0.0,0.0,0.416667,57.666666666666664,Small,0.0164357956,2458.910511,0.045717084,43.25,21.215888500000002,0.6666666666666666,35.947623868,207.96980540100003
4,C10019,1989.072228,1.0,504.35,166.0,338.35,0.0,0.666667,0.083333,0.583333,0.0,0.0,9.0,13000.0,1720.837373,744.613395,0.0,12.0,0.153005556,0.19180170984615383,0.8647110133934295,3.4052386919956468,2.3079485756824423,1,Above_Minimum,1216.487373,3.4052386919956468,1.1552033073451007,0.0,0.0,0.666667,50.435,Small,0.153005556,11010.927772,0.21028350946153845,42.02916666666667,143.40311441666668,0.75,44.590166679999996,219.64165005200002
4,C10020,3577.970933,1.0,398.64,0.0,398.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,1053.980464,12465.54938,0.0,12.0,0.89449273325,0.99415273325,0.29449260240750885,2.6373247522770495,0.08454468288481604,1,Below_Minimum,655.340464,2.6373247522770495,3.391504444958139,0.0,0.0,1.0,30.664615384615384,Small,0.89449273325,422.02906699999994,4.0108800782500005,33.22,87.83170533333333,1.0,66.8347819975,191.657738397
4,C10021,2016.684686,1.0,176.68,0.0,176.68,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,2000.0,223.0686,13557.29726,0.0,12.0,1.008342343,1.096682343,0.11055671956465452,1.2554513732552903,0.016452552685808277,1,Below_Minimum,46.3886,1.2554513732552903,9.000300291964157,0.0,0.0,0.666667,19.63111111111111,Small,1.008342343,-16.684686000000056,7.786990973,14.723333333333334,18.58905,0.6666666666666666,70.25027029,88.82216217400001
4,C10022,6369.531318,1.0,6359.95,5910.04,449.91,229.028245,1.0,0.916667,1.0,0.333333,6.0,92.0,11250.0,2077.959051,1659.775075,0.0,12.0,0.5661805616000001,1.131509450488889,0.32618300535289824,0.32667432553313575,1.2511983605004426,1,Minimum_Payer,-4281.990949,0.3153210790303603,3.0638079739647557,0.03475402140724366,0.3300326732673267,1.333333,68.38655913978495,Small,0.5661805616000001,4880.468682,0.7137161238222223,529.9958333333333,173.16325425,7.666666666666667,57.68049727614487,2612.757194112
1,C10023,132.34224,0.636364,815.9,0.0,815.9,0.0,1.0,0.0,1.0,0.0,0.0,17.0,1800.0,2359.629958,86.329554,0.0,12.0,0.07352346666666666,0.5268012444444444,17.69604258935503,2.8885175149957156,27.0198329193345,1,Above_Minimum,1543.729958,2.8885175149957156,0.05606225556508845,0.0,0.0,1.0,45.327777777777776,Small,0.07352346666666666,1667.65776,0.12148433,67.99166666666666,196.63582983333333,1.4166666666666667,45.84206399999999,327.55108016
2,C10024,3800.151377,0.818182,4248.35,3454.56,793.79,7974.415626,1.0,0.083333,0.916667,0.333333,13.0,13.0,9000.0,9479.043842,1425.426525,0.0,12.0,0.4222390418888889,0.8942779307777778,2.493729636592686,2.230704423500064,6.645308171060545,1,Above_Minimum,5230.693841999999,0.7754602085823729,0.4008579960531369,0.6523698073070368,0.3300326732673267,1.333333,303.4535714285715,Medium,0.4222390418888889,5199.848623,0.5806197668888888,354.0291666666667,789.9203201666666,1.0833333333333333,67.5327474028074,2132.2621436930003
0,C10025,5368.571219,1.0,0.0,0.0,0.0,798.949863,0.0,0.0,0.0,0.363636,4.0,0.0,6000.0,1422.726707,1657.002877,0.0,11.0,0.8947618698333334,0.8947618698333334,0.2649609529278133,1422.726707,0.8580966455102238,1,Minimum_Payer,1422.726707,1.7785198458118867,3.770787745010672,0.9987499216560276,36.3636,0.363636,0.0,,0.8947618698333334,631.4287809999996,1.170929016,0.0,129.33879154545454,0.0,86.81785452812056,88.264634121
4,C10026,169.781679,1.0,399.6,0.0,399.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,215.306142,163.005536,0.0,12.0,0.056593893,0.18979389300000002,1.260709832932372,0.5374591662506241,1.312798014330443,1,Minimum_Payer,-184.29385800000003,0.5374591662506241,0.784913814421414,0.0,0.0,1.0,30.73846153846154,Small,0.056593893,2830.218321,0.11092907166666667,33.300000000000004,17.9421785,1.0,41.69781679,161.36803511100004
4,C10027,1615.96724,1.0,102.0,102.0,0.0,244.840485,0.166667,0.166667,0.0,0.25,5.0,2.0,1700.0,890.178845,971.183209,0.0,12.0,0.9505689647058824,1.0105689647058824,0.550523735409754,8.642513058252428,0.9156492693549493,1,Minimum_Payer,788.178845,2.559158244618938,1.813291741681772,0.7038872574019094,1.415091669638359,0.416667,34.0,Small,0.9505689647058824,84.03276000000005,1.5218532052941176,8.5,74.18157041666667,0.16666666666666666,82.59481408921467,67.58572941
4,C10028,125.694817,1.0,233.28,0.0,233.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,207.773715,164.748819,0.0,12.0,0.12569481700000001,0.35897481700000006,1.6399543400421819,0.8868606581867851,1.2535456738307138,1,Minimum_Payer,-25.50628499999999,0.8868606581867851,0.6020624627003451,0.0,0.0,1.0,17.944615384615386,Small,0.12569481700000001,874.3051829999999,0.29044363599999995,19.44,17.314476250000002,1.0,43.77084451,94.44325335300002
4,C10029,7152.864372,1.0,387.05,204.55,182.5,2236.145259,0.666667,0.166667,0.416667,0.833333,16.0,8.0,10500.0,1601.448347,1648.851345,0.0,12.0,0.6812251782857143,0.718087083047619,0.2238578010044499,4.126912374693982,0.9706622065395837,1,Minimum_Payer,1214.398347,0.6102626477613037,4.463709788456601,0.8521260951641708,1.2315259943221701,1.5,43.00555555555556,Small,0.6812251782857143,3347.135628,0.8382586397142856,32.25416666666667,133.45402891666666,0.6666666666666666,77.47927725185484,331.003042298
4,C10030,22.06349,1.0,100.0,0.0,100.0,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,6900.0,160.767773,159.684442,0.0,12.0,0.0031976072463768116,0.017690360869565217,6.970661118503747,1.5917601287128713,1.0005186003010798,1,Minimum_Payer,60.767773000000005,1.5917601287128713,0.13638989763430817,0.0,0.0,0.416667,16.666666666666668,Small,0.0031976072463768116,6877.9365099999995,0.026340279999999997,8.333333333333334,13.397314416666667,0.4166666666666667,40.095928217391304,40.19857141
4,C10031,12136.21996,1.0,3038.01,1013.2,2024.81,3183.583301,1.0,0.166667,1.0,0.5,10.0,64.0,13000.0,4230.323491,3292.01503,0.0,12.0,0.9335553815384615,1.1672484584615386,0.3485413879736592,1.3920070980352153,1.2846353425237782,1,Minimum_Payer,1192.3134909999999,0.6798328745541135,2.86818532920342,0.5116168046027342,0.49504950495049505,1.5,46.738615384615386,Small,0.9335553815384615,863.7800399999996,1.186787306923077,253.16750000000002,352.52695758333334,5.333333333333333,78.23899753820852,1483.60914469
4,C10032,1162.273324,1.0,1347.71,400.0,947.71,175.815755,1.0,0.083333,1.0,0.166667,2.0,45.0,6000.0,645.998299,256.848991,0.0,12.0,0.19371222066666666,0.41833055399999997,0.555328043437537,0.47897494568884336,2.5053357645289367,1,Above_Minimum,-701.7117010000001,0.4237372159055456,1.7964086239429202,0.11532488344219542,0.16501683168316833,1.166667,29.29804347826087,Small,0.19371222066666666,4837.726676,0.23652038583333335,112.30916666666667,53.83319158333333,3.75,48.11786428884391,558.3352476660001
4,C10033,6732.823064,1.0,324.95,324.95,0.0,1189.533753,0.083333,0.083333,0.0,0.166667,3.0,3.0,10500.0,1720.118876,2506.745366,0.0,12.0,0.6412212441904762,0.6721688632380952,0.2554446203369979,5.277247663752109,0.6859224621930774,1,Below_Minimum,1395.168876,1.1350295723031747,3.911887294878521,0.784920162057323,1.7857242347294098,0.25,81.2375,Small,0.6412212441904762,3767.176936,0.8799588980952381,27.079166666666666,143.34323966666668,0.25,74.93504056686075,250.05209522599998
4,C10034,125.660453,1.0,636.79,636.79,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,1200.0,423.449696,196.301885,0.3,12.0,0.10471704416666668,0.6353753775,3.3431879167525165,0.6639327929255712,2.146201978759605,1,Above_Minimum,-213.34030399999995,0.6639327929255712,0.29605499587871065,0.0,0.0,0.916667,53.06583333333333,Small,0.10471704416666668,1074.339547,0.2683019483333333,53.06583333333333,35.28747466666667,0.9166666666666666,31.141511325,255.84694407700002
2,C10035,3517.101616,0.727273,547.28,0.0,547.28,0.0,1.0,0.0,1.0,0.0,0.0,14.0,11000.0,8735.607835,17862.55831,0.0,12.0,0.31973651054545454,0.36948923781818177,2.4830459118267836,15.932749388998324,0.4890183514059356,1,Below_Minimum,8188.327835000001,15.932749388998324,0.40257061807330163,0.0,0.0,1.0,36.48533333333333,Small,0.31973651054545454,7482.898384,1.943605447818182,45.60666666666666,727.9673195833334,1.1666666666666667,52.319365316363644,250.565914544
0,C10036,1656.350781,1.0,0.0,0.0,0.0,99.264367,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,351.500199,634.569311,0.0,12.0,0.9201948783333334,0.9201948783333334,0.2120855783999537,351.500199,0.5530477839575864,1,Below_Minimum,351.500199,3.5057339862326167,4.698864811137312,0.990026366994368,8.3333,0.083333,0.0,,0.9201948783333334,143.6492189999999,1.2727333844444446,0.0,29.291683250000002,0.0,87.40637368988737,19.870375379000002
0,C10037,7427.076941,1.0,0.0,0.0,0.0,8873.375046,0.0,0.0,0.0,0.727273,11.0,0.0,9000.0,1636.361601,1986.843608,0.0,11.0,0.8252307712222222,0.8252307712222222,0.22029411030571608,1636.361601,0.8231842758728735,1,Minimum_Payer,1636.361601,0.18439175632289365,4.536002881992589,0.9998873160087537,72.7273,0.727273,0.0,,0.8252307712222222,1572.9230589999997,1.0459911721111113,0.0,148.76014554545455,0.0,84.75466945684175,510.512444769
4,C10038,4047.480828,1.0,2380.55,1642.17,738.38,1697.660901,0.75,0.5,0.75,0.333333,7.0,41.0,5000.0,1617.894416,1541.141605,0.0,12.0,0.8094961656,1.2856061656000002,0.39963000560861245,0.6793451390900884,1.0491218256186015,1,Minimum_Payer,-762.6555840000001,0.3966194578474431,2.50015120689625,0.4161738488646973,0.4385960526315789,1.083333,56.67976190476191,Small,0.8094961656,952.5191719999998,1.1177244866,198.3791666666667,134.82453466666666,3.4166666666666665,72.60836194529395,1073.530372502
4,C10039,6269.418144,1.0,204.0,204.0,0.0,2925.699862,0.083333,0.083333,0.0,0.333333,12.0,2.0,9000.0,1237.111661,2049.408839,0.0,12.0,0.696602016,0.7192686826666667,0.19729332758832996,6.034691029268292,0.6033487748732826,1,Below_Minimum,1033.111661,0.39515498627507845,5.063693640472061,0.9345194336613798,3.5714377551348395,0.416666,68.0,Small,0.696602016,2730.581856,0.9243141092222223,17.0,103.09263841666666,0.16666666666666666,79.5884491532276,284.309756396
2,C10040,1411.60223,0.454545,963.24,963.24,0.0,6173.682877,0.083333,0.083333,0.0,0.333333,6.0,6.0,7500.0,20071.07544,719.948985,0.333333,12.0,0.18821363066666666,0.3166456306666667,14.208582581665611,20.815435410271302,27.839799843812806,1,Above_Minimum,19107.83544,2.811893009473882,0.07032667021502585,0.8649130823328172,3.5714377551348395,0.416666,137.6057142857143,Medium,0.18821363066666666,6088.39777,0.28420682866666663,80.27,1672.58962,0.5,55.06590056665634,706.6845639200001
0,C10041,663.44781,0.727273,0.0,0.0,0.0,3133.063934,0.0,0.0,0.0,0.25,3.0,0.0,1800.0,3067.05783,283.333445,0.166667,12.0,0.3685821166666667,0.3685821166666667,4.615949941952552,3067.05783,10.78683455616697,1,Above_Minimum,3067.05783,0.9786200583615792,0.21624358038909586,0.9996809254625755,25.0,0.25,0.0,,0.3685821166666667,1136.5521899999999,0.5259895861111111,0.0,255.5881525,0.0,67.1116720092515,162.62422698999998
4,C10043,784.889762,0.909091,1526.59,786.3,740.29,2188.419607,0.583333,0.416667,0.333333,0.25,11.0,27.0,3000.0,1262.309666,363.142736,0.111111,12.0,0.2616299206666667,0.770493254,1.606217216505742,0.8263406188833392,3.46652436312776,1,Above_Minimum,-264.2803339999998,0.3396949414829648,0.6212964114215841,0.5889165633150097,0.42134855131941085,0.833333,54.521071428571425,Small,0.2616299206666667,2215.110238,0.38267749933333334,127.21583333333332,105.19247216666668,2.25,56.0918788863002,727.120988208
4,C10044,4104.710798,1.0,203.82,203.82,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4500.0,868.275275,1801.264841,0.0,12.0,0.9121579551111111,0.9574512884444444,0.21147989172129703,4.239211380724538,0.4817689693808991,1,Below_Minimum,664.455275,4.239211380724538,4.721991889163074,0.0,0.0,0.083333,101.91,Medium,0.9121579551111111,395.28920199999993,1.312439030888889,16.985,72.35627291666667,0.08333333333333333,67.36473865333333,118.470397182
0,C10045,1360.742377,1.0,0.0,0.0,0.0,1481.587093,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,378.294227,321.354137,0.0,12.0,0.9071615846666667,0.9071615846666667,0.2778016116627029,378.294227,1.1735361317853972,1,Minimum_Payer,378.294227,0.25515818179323646,3.5875641655890536,0.9993255033685903,8.3333,0.083333,0.0,,0.9071615846666667,139.25762299999997,1.121397676,0.0,31.524518916666665,0.0,87.2013576073718,86.32603604300002
4,C10046,5315.945594,1.0,1525.44,469.8,1055.64,0.0,1.0,0.333333,1.0,0.0,0.0,20.0,8500.0,1430.341501,1318.71492,0.0,12.0,0.625405364,0.8048688934117646,0.26901563608514145,0.937044037761065,1.0838261198107848,1,Minimum_Payer,-95.09849899999995,0.937044037761065,3.713960358367335,0.0,0.0,1.0,72.64,Small,0.625405364,3184.054406,0.7805482957647057,127.12,119.19512508333334,1.6666666666666667,58.76216092,658.0195103460001
4,C10047,2242.311686,1.0,437.0,97.0,340.0,184.648692,0.333333,0.083333,0.333333,0.166667,2.0,5.0,2400.0,0.0,15785.125228340004,0.0,12.0,0.9342965358333334,1.1163798691666666,0.0,0.0,0.0,1,Below_Minimum,-437.0,0.0,2242.311686,0.296553569247681,0.4854383353770247,0.5,72.83333333333333,Small,0.9342965358333334,157.688314,7.5114320476416685,36.416666666666664,0.0,0.4166666666666667,73.95996745995363,204.21323977400002
1,C10048,474.447149,0.5,109.74,0.0,109.74,1013.659552,0.375,0.0,0.25,0.125,1.0,3.0,1700.0,176.013005,147.199792,0.0,8.0,0.27908655823529416,0.3436394994117647,0.3702051960353641,1.5894257269279393,1.1876737654260674,1,Minimum_Payer,66.273005,0.1565395545443974,2.680295433660369,0.9015118782260063,0.3246753246753247,0.5,27.435,Small,0.27908655823529416,1225.552851,0.36567467117647057,13.7175,22.001625625,0.375,71.40283431157894,98.84900194100001
0,C10049,3910.111237,1.0,0.0,0.0,0.0,1980.873201,0.0,0.0,0.0,0.5,7.0,0.0,4200.0,0.0,18841.930826740005,0.0,12.0,0.930978865952381,0.930978865952381,0.0,0.0,0.0,1,Below_Minimum,0.0,0.0,3910.111237,0.9994954268519826,50.0,0.5,0.0,,0.930978865952381,289.8887629999999,5.417152872319049,0.0,0.0,0.0,87.91927451561108,134.23466118300001
3,C10050,229.867179,1.0,2390.6,1402.93,987.67,0.0,1.0,0.666667,1.0,0.0,0.0,87.0,3300.0,2543.953559,175.657825,0.916667,12.0,0.0696567209090909,0.7940809633333332,11.019121773909665,1.0637036122261248,14.400457828573401,0,Full_Payer,153.35355900000013,1.0637036122261248,0.09032274014867396,0.0,0.0,1.0,27.16590909090909,Small,0.0696567209090909,3070.132821,0.12288636484848484,199.21666666666667,211.99612991666666,7.25,5.4230216272727265,958.308804611
4,C10051,863.809833,1.0,507.5,507.5,0.0,695.097159,0.166667,0.166667,0.0,0.083333,2.0,3.0,4000.0,587.866451,286.448719,0.083333,12.0,0.21595245825,0.34282745825,0.6797638377453554,1.1560795496558505,2.045117658012593,1,Above_Minimum,80.36645099999998,0.48842459173667757,1.4669027782667823,0.5775164504189396,0.4716953364238935,0.25,126.875,Medium,0.21595245825,3136.1901669999997,0.287564638,42.291666666666664,48.98887091666666,0.25,54.69558275587879,245.529146447
2,C10052,4931.331857,1.0,901.42,646.07,255.35,8530.648614,0.625,0.375,0.25,0.875,37.0,9.0,12000.0,8113.297346,1012.415961,0.0,8.0,0.4109443214166667,0.48606265475,1.644921222096107,8.99060010416436,8.005890629543774,1,Above_Minimum,7211.877346,0.8600909924431935,0.6077336886638662,0.9043344178944398,1.3779527559055118,1.5,90.142,Small,0.4109443214166667,7068.668143,0.49531231816666665,112.6775,1014.16216825,1.125,70.4150180003888,831.482417413
4,C10053,1078.888565,1.0,3107.85,2221.74,886.11,0.0,0.666667,0.583333,0.5,0.0,0.0,18.0,2500.0,1399.82834,1322.446601,0.0,12.0,0.43155542599999996,1.6746954259999998,1.2962711018242887,0.45027207488299537,1.057714258317854,1,Minimum_Payer,-1708.0216599999999,0.45027207488299537,0.7701789963786712,0.0,0.0,0.666667,163.57105263157894,Medium,0.43155542599999996,1421.111435,0.9605340663999999,258.9875,116.65236166666666,1.5,52.94666278,1252.849997085
0,C10054,1565.681099,1.0,0.0,0.0,0.0,321.359135,0.0,0.0,0.0,0.25,3.0,0.0,3500.0,691.825279,581.481917,0.0,12.0,0.4473374568571428,0.4473374568571428,0.441586535665482,691.825279,1.1877197537103974,1,Minimum_Payer,691.825279,2.1461320740918355,2.259849844480054,0.9968978698245979,25.0,0.25,0.0,,0.4473374568571428,1934.318901,0.6134751474285715,0.0,57.652106583333335,0.0,73.35808110220626,30.159086641000002
4,C10055,464.674156,0.888889,1979.22,1979.22,0.0,1981.265503,0.666667,0.666667,0.0,0.111111,1.0,11.0,3000.0,3110.052742,132.446091,0.2,9.0,0.15489138533333333,0.8146313853333332,6.6786028426280115,1.5705592015028633,23.30568635390002,1,Above_Minimum,1130.8327419999998,0.7850723521882846,0.14936235240463178,0.5001319584533641,0.16420336738750374,0.777778,164.935,Medium,0.15489138533333333,2535.325844,0.1990400823333333,219.91333333333333,345.56141577777777,1.2222222222222223,47.760490729067286,894.9333425540001
